
0.0,0.0,-0.2215909090909091,-0.10795454545454546,-0.3465909090909091,-0.3125,-0.32386363636363635,-0.5170454545454546,-0.17045454545454544,-0.6079545454545454,-0.29545454545454547,-0.5568181818181818,-0.3181818181818182,-0.7840909090909091,-0.3125,-0.6818181818181818,-0.30113636363636365,-0.5681818181818182,-0.1534090909090909,-0.5795454545454546,-0.1590909090909091,-0.8125,-0.17613636363636365,-0.6818181818181818,-0.18181818181818182,-0.5511363636363636,-0.005681818181818182,-0.5795454545454546,0.0,-0.8181818181818182,-0.05113636363636364,-0.7215909090909091,-0.08522727272727272,-0.5965909090909091,0.13068181818181818,-0.5511363636363636,0.16477272727272727,-0.75,0.18181818181818182,-0.8806818181818182,0.19318181818181818,-1.0,I
0.0,0.0,-0.2033898305084746,-0.11299435028248588,-0.327683615819209,-0.3163841807909605,-0.2994350282485876,-0.5254237288135594,-0.14124293785310735,-0.6045197740112994,-0.2768361581920904,-0.5649717514124294,-0.2994350282485876,-0.7796610169491526,-0.2937853107344633,-0.6836158192090396,-0.2768361581920904,-0.5819209039548022,-0.14124293785310735,-0.5875706214689266,-0.13559322033898305,-0.8192090395480226,-0.14689265536723164,-0.7005649717514124,-0.15254237288135594,-0.576271186440678,0.005649717514124294,-0.5875706214689266,0.01694915254237288,-0.8135593220338984,-0.03954802259887006,-0.711864406779661,-0.07909604519774012,-0.5932203389830508,0.13559322033898305,-0.5536723163841808,0.1751412429378531,-0.751412429378531,0.192090395480226,-0.8870056497175142,0.2033898305084746,-1.0,I
0.0,0.0,-0.20903954802259886,-0.10734463276836158,-0.327683615819209,-0.3163841807909605,-0.2994350282485876,-0.5141242937853108,-0.14689265536723164,-0.6101694915254238,-0.2768361581920904,-0.5536723163841808,-0.3050847457627119,-0.7740112994350282,-0.2937853107344633,-0.6892655367231638,-0.2824858757062147,-0.5875706214689266,-0.14124293785310735,-0.576271186440678,-0.14124293785310735,-0.8135593220338984,-0.15254237288135594,-0.7062146892655368,-0.15819209039548024,-0.576271186440678,0.005649717514124294,-0.576271186440678,0.011299435028248588,-0.807909604519774,-0.03954802259887006,-0.711864406779661,-0.07344632768361582,-0.5932203389830508,0.13559322033898305,-0.5536723163841808,0.1751412429378531,-0.7457627118644068,0.1864406779661017,-0.8813559322033898,0.192090395480226,-1.0,I
0.0,0.0,-0.2,-0.10857142857142857,-0.32571428571428573,-0.3142857142857143,-0.3028571428571429,-0.52,-0.15428571428571428,-0.6114285714285714,-0.28,-0.56,-0.3028571428571429,-0.7771428571428571,-0.29714285714285715,-0.6857142857142857,-0.2857142857142857,-0.5771428571428572,-0.13714285714285715,-0.5771428571428572,-0.13714285714285715,-0.8114285714285714,-0.16,-0.7028571428571428,-0.1657142857142857,-0.5771428571428572,0.005714285714285714,-0.5771428571428572,0.017142857142857144,-0.8057142857142857,-0.04,-0.7028571428571428,-0.08,-0.5771428571428572,0.13714285714285715,-0.5542857142857143,0.17714285714285713,-0.7485714285714286,0.18857142857142858,-0.88,0.2,-1.0,I
0.0,0.0,-0.2,-0.10285714285714286,-0.32571428571428573,-0.3142857142857143,-0.3028571428571429,-0.5257142857142857,-0.14857142857142858,-0.6114285714285714,-0.28,-0.56,-0.3028571428571429,-0.7828571428571428,-0.29714285714285715,-0.6914285714285714,-0.28,-0.5885714285714285,-0.13714285714285715,-0.5828571428571429,-0.13142857142857142,-0.8171428571428572,-0.14857142857142858,-0.6971428571428572,-0.16,-0.5714285714285714,0.005714285714285714,-0.5828571428571429,0.02857142857142857,-0.8114285714285714,-0.03428571428571429,-0.7028571428571428,-0.07428571428571429,-0.5828571428571429,0.14285714285714285,-0.5542857142857143,0.18285714285714286,-0.7485714285714286,0.19428571428571428,-0.8857142857142857,0.2,-1.0,I
0.0,0.0,-0.2057142857142857,-0.10857142857142857,-0.3314285714285714,-0.32,-0.3028571428571429,-0.5257142857142857,-0.14857142857142858,-0.6114285714285714,-0.28,-0.5657142857142857,-0.3028571428571429,-0.7828571428571428,-0.2914285714285714,-0.6742857142857143,-0.28,-0.5714285714285714,-0.13714285714285715,-0.5885714285714285,-0.13142857142857142,-0.8171428571428572,-0.15428571428571428,-0.6914285714285714,-0.16,-0.5657142857142857,0.005714285714285714,-0.5828571428571429,0.02857142857142857,-0.8114285714285714,-0.03428571428571429,-0.6971428571428572,-0.08,-0.5771428571428572,0.14285714285714285,-0.5542857142857143,0.18285714285714286,-0.7485714285714286,0.19428571428571428,-0.8857142857142857,0.2,-1.0,I
0.0,0.0,-0.2,-0.10285714285714286,-0.32571428571428573,-0.30857142857142855,-0.3028571428571429,-0.5142857142857142,-0.14857142857142858,-0.6114285714285714,-0.2742857142857143,-0.56,-0.29714285714285715,-0.7771428571428571,-0.2857142857142857,-0.68,-0.2742857142857143,-0.5714285714285714,-0.13142857142857142,-0.5771428571428572,-0.12571428571428572,-0.8114285714285714,-0.14857142857142858,-0.6914285714285714,-0.16,-0.5657142857142857,0.011428571428571429,-0.5771428571428572,0.02857142857142857,-0.8057142857142857,-0.02857142857142857,-0.7028571428571428,-0.07428571428571429,-0.5828571428571429,0.14285714285714285,-0.5485714285714286,0.18285714285714286,-0.7485714285714286,0.19428571428571428,-0.88,0.2,-1.0,I
0.0,0.0,-0.2057142857142857,-0.10285714285714286,-0.3314285714285714,-0.30857142857142855,-0.3028571428571429,-0.5142857142857142,-0.15428571428571428,-0.6057142857142858,-0.2742857142857143,-0.5542857142857143,-0.29714285714285715,-0.7714285714285715,-0.2914285714285714,-0.6857142857142857,-0.28,-0.5828571428571429,-0.13142857142857142,-0.5771428571428572,-0.13142857142857142,-0.8114285714285714,-0.15428571428571428,-0.6971428571428572,-0.16,-0.5771428571428572,0.011428571428571429,-0.5771428571428572,0.02857142857142857,-0.8057142857142857,-0.03428571428571429,-0.7028571428571428,-0.08,-0.5771428571428572,0.14285714285714285,-0.5485714285714286,0.18285714285714286,-0.7485714285714286,0.19428571428571428,-0.88,0.2057142857142857,-1.0,I
0.0,0.0,-0.2057142857142857,-0.10285714285714286,-0.3314285714285714,-0.3142857142857143,-0.3028571428571429,-0.52,-0.14857142857142858,-0.6057142857142858,-0.28,-0.56,-0.3028571428571429,-0.7714285714285715,-0.29714285714285715,-0.68,-0.28,-0.5771428571428572,-0.13714285714285715,-0.5771428571428572,-0.13142857142857142,-0.8114285714285714,-0.15428571428571428,-0.6971428571428572,-0.1657142857142857,-0.5714285714285714,0.005714285714285714,-0.5771428571428572,0.02857142857142857,-0.8057142857142857,-0.03428571428571429,-0.6971428571428572,-0.08571428571428572,-0.5771428571428572,0.14285714285714285,-0.5485714285714286,0.18285714285714286,-0.7428571428571429,0.18857142857142858,-0.88,0.2,-1.0,I
0.0,0.0,-0.2,-0.09714285714285714,-0.3314285714285714,-0.3142857142857143,-0.30857142857142855,-0.5257142857142857,-0.15428571428571428,-0.6114285714285714,-0.28,-0.5657142857142857,-0.30857142857142855,-0.7771428571428571,-0.29714285714285715,-0.6742857142857143,-0.28,-0.5714285714285714,-0.13714285714285715,-0.5828571428571429,-0.13714285714285715,-0.8114285714285714,-0.15428571428571428,-0.6914285714285714,-0.1657142857142857,-0.5714285714285714,0.005714285714285714,-0.5828571428571429,0.022857142857142857,-0.8057142857142857,-0.04,-0.6971428571428572,-0.08,-0.5771428571428572,0.13714285714285715,-0.5542857142857143,0.17714285714285713,-0.7485714285714286,0.18857142857142858,-0.88,0.2,-1.0,I
